Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902423)	1/7	0.03448424920041465	0.0746272040900979	0	0	33.49158249158249	112.77461836050252	BECN1
Regulation Of Cardiac Muscle Cell Action Potential Involved In Regulation Of Contraction (GO:0098909)	1/7	0.03448424920041465	0.0746272040900979	0	0	33.49158249158249	112.77461836050252	CAV1
Regulation Of Multicellular Organismal Development (GO:2000026)	2/59	0.03521255663904897	0.07577820766255587	0	0	7.104547081990691	23.774319154103356	KAT2A;CDK1
Heart Morphogenesis (GO:0003007)	2/59	0.03521255663904897	0.07577820766255587	0	0	7.104547081990691	23.774319154103356	MDM4;PTK2
Positive Regulation Of Proteolysis (GO:0045862)	2/59	0.03521255663904897	0.07577820766255587	0	0	7.104547081990691	23.774319154103356	STUB1;FGFR4
Protein Targeting To Mitochondrion (GO:0006626)	2/59	0.03521255663904897	0.07577820766255587	0	0	7.104547081990691	23.774319154103356	HSP90AA1;HSPA4
Response To Retinoic Acid (GO:0032526)	2/60	0.03631036846140952	0.07803189211135778	0	0	6.9817030260380015	23.148897224333663	LYN;PTK6
Negative Regulation Of Response To External Stimulus (GO:0032102)	3/146	0.036887302892325106	0.07916148590105375	0	0	4.273015644149665	14.100472544618471	RB1;STAT3;CRK
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	5/367	0.037081286158676355	0.07946725630949669	0	0	2.8406513521372494	9.358931674722408	NEDD4;CBLC;STUB1;SKP2;CBL
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	8/763	0.03732600368939303	0.0796072662816578	0	0	2.205010077742586	7.250216561333302	RB1;MYC;CAV1;STAT3;MDM4;MAP2K5;RELA;GLIS2
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	2/61	0.03742130042373311	0.0796072662816578	0	0	6.863023175371843	22.54856700617945	SRC;HSPB1
Positive Regulation Of Cell Junction Assembly (GO:1901890)	2/61	0.03742130042373311	0.0796072662816578	0	0	6.863023175371843	22.54856700617945	CAV1;EPHA2
Positive Regulation Of Interleukin-8 Production (GO:0032757)	2/61	0.03742130042373311	0.0796072662816578	0	0	6.863023175371843	22.54856700617945	STAT3;RELA
Negative Regulation Of Protein Metabolic Process (GO:0051248)	3/147	0.03752312457106707	0.0796072662816578	0	0	4.243127147766323	13.929328808783875	HSP90AB1;MDM4;EGFR
Regulation Of Embryonic Development (GO:0045995)	2/62	0.03854519675936855	0.0796072662816578	0	0	6.7482993197278915	21.97194825947037	KAT2A;CDK1
Negative Regulation Of Kinase Activity (GO:0033673)	2/62	0.03854519675936855	0.0796072662816578	0	0	6.7482993197278915	21.97194825947037	RB1;HSPB1
Protein-Containing Complex Disassembly (GO:0032984)	2/62	0.03854519675936855	0.0796072662816578	0	0	6.7482993197278915	21.97194825947037	BECN1;MYC
Regulation Of T Cell Activation (GO:0050863)	2/62	0.03854519675936855	0.0796072662816578	0	0	6.7482993197278915	21.97194825947037	KAT2A;LCK
Axon Guidance (GO:0007411)	3/149	0.03881161882744203	0.0796072662816578	0	0	4.184578449371558	13.595844448680905	FYN;SOS1;PTK2
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)	3/149	0.03881161882744203	0.0796072662816578	0	0	4.184578449371558	13.595844448680905	RB1;MAP2K5;GLIS2
Cdc42 Protein Signal Transduction (GO:0032488)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	WAS
Regulation Of Dendritic Spine Maintenance (GO:1902950)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	FYN
Regulation Of Gap Junction Assembly (GO:1903596)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	CAV1
Regulation Of Interleukin-23 Production (GO:0032667)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	PLCG2
Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902253)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	MYC
Regulation Of miRNA Metabolic Process (GO:2000628)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	RELA
Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	CDK1
Regulation Of Organ Growth (GO:0046620)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	LATS2
Bone Resorption (GO:0045453)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	SRC
Regulation Of Pinocytosis (GO:0048548)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	CAV1
Bundle Of His Cell To Purkinje Myocyte Communication (GO:0086069)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	JUP
Regulation Of Podosome Assembly (GO:0071801)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	HCK
Collagen-Activated Signaling Pathway (GO:0038065)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	JAK2
Response To Leptin (GO:0044321)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	STAT3
Response To Misfolded Protein (GO:0051788)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	STUB1
Type B Pancreatic Cell Differentiation (GO:0003309)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	CDK6
Immune Response-Inhibiting Cell Surface Receptor Signaling Pathway (GO:0002767)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	LYN
Interleukin-12-Mediated Signaling Pathway (GO:0035722)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	JAK2
Internal Protein Amino Acid Acetylation (GO:0006475)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	KAT2A
Intestinal Epithelial Cell Differentiation (GO:0060575)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	SRC
Leptin-Mediated Signaling Pathway (GO:0033210)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	STAT3
Negative Regulation Of Alpha-Beta T Cell Differentiation (GO:0046639)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	SOCS1
Negative Regulation Of Oxidative Stress-Induced Neuron Death (GO:1903204)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	HIF1A
Positive Regulation Of NK T Cell Activation (GO:0051135)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	JAK2
Positive Regulation Of Actin Cytoskeleton Reorganization (GO:2000251)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	HCK
Positive Regulation Of Dendritic Cell Cytokine Production (GO:0002732)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	PLCG2
Positive Regulation Of Macrophage Cytokine Production (GO:0060907)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	PLCG2
Positive Regulation Of Membrane Invagination (GO:1905155)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	PLCG2
Regulation Of DNA Methylation (GO:0044030)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	MYC
Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process (GO:1903069)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	CAV1
Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process (GO:1902959)	1/8	0.03931350415205654	0.0796072662816578	0	0	28.705627705627705	92.89678500716381	LYN
Neuron Development (GO:0048666)	3/150	0.03946426952500371	0.07980782159512546	0	0	4.155901535872081	13.433368165586538	RB1;LYN;NEDD4
Protein Polymerization (GO:0051258)	2/63	0.03968190291379739	0.0801429007800908	0	0	6.637336901973904	21.417757229084128	WAS;JAK2
Negative Regulation Of Cell Death (GO:0060548)	2/64	0.040831265524650134	0.08203469102153016	0	0	6.529953917050691	20.88479849248963	BECN1;FYN
Positive Regulation Of T Cell Differentiation (GO:0045582)	2/64	0.040831265524650134	0.08203469102153016	0	0	6.529953917050691	20.88479849248963	ZAP70;SOCS1
Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056)	2/64	0.040831265524650134	0.08203469102153016	0	0	6.529953917050691	20.88479849248963	MYC;FYN
Positive Regulation Of Type I Interferon Production (GO:0032481)	2/64	0.040831265524650134	0.08203469102153016	0	0	6.529953917050691	20.88479849248963	HSP90AA1;PTPN11
Cellular Component Assembly (GO:0022607)	4/260	0.04156358242682033	0.08339740921272272	0	0	3.197265625	10.169002171942294	BECN1;WAS;MDM4;TEAD2
Canonical Wnt Signaling Pathway (GO:0060070)	2/65	0.04199313241076799	0.08393186957229924	0	0	6.425979915775834	20.371957610722255	JUP;CAV1
Cellular Response To Light Stimulus (GO:0071482)	2/65	0.04199313241076799	0.08393186957229924	0	0	6.425979915775834	20.371957610722255	MYC;NEDD4
Positive Regulation Of T Cell Proliferation (GO:0042102)	2/65	0.04199313241076799	0.08393186957229924	0	0	6.425979915775834	20.371957610722255	JAK2;NCK1
Cellular Response To Type II Interferon (GO:0071346)	2/66	0.04316735256679497	0.08488201875596674	0	0	6.325255102040816	19.87819449312978	HCK;JAK2
B Cell Homeostasis (GO:0001782)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	LYN
Regulation Of Dendritic Cell Apoptotic Process (GO:2000668)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	LYN
Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	PIK3R1
Regulation Of Mast Cell Activation (GO:0033003)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	LYN
Regulation Of Mast Cell Activation Involved In Immune Response (GO:0033006)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	LYN
Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002886)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	LYN
Regulation Of Natural Killer Cell Proliferation (GO:0032817)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	JAK2
Response To Laminar Fluid Shear Stress (GO:0034616)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	MAP2K5
Type II Interferon-Mediated Signaling Pathway (GO:0060333)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	JAK2
Negative Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034115)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	MAP2K5
Negative Regulation Of Protein Autophosphorylation (GO:0031953)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	CAV1
Negative Regulation Of Sodium Ion Transmembrane Transport (GO:1902306)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	NEDD4
Negative Regulation Of Telomerase Activity (GO:0051974)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	SRC
Negative Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034144)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	LYN
Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	HSP90AB1
Peptidyl-Lysine Acetylation (GO:0018394)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	KAT2A
Peptidyl-Serine Dephosphorylation (GO:0070262)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	NCK1
Positive Regulation Of Hippo Signaling (GO:0035332)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	SRC
Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	LYN
Positive Regulation Of Lipase Activity (GO:0060193)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	FGFR1
Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	MYC
Positive Regulation Of Myoblast Fusion (GO:1901741)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	MAPK14
Positive Regulation Of Phagocytosis, Engulfment (GO:0060100)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	PLCG2
Positive Regulation Of Platelet Activation (GO:0010572)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	JAK2
Positive Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030949)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	HIF1A
Regulation Of PERK-mediated Unfolded Protein Response (GO:1903897)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	NCK1
Regulation Of Actin Filament Length (GO:0030832)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	WAS
Regulation Of Bile Acid Biosynthetic Process (GO:0070857)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	FGFR4
Regulation Of Cell-Cell Adhesion Involved In Gastrulation (GO:0070587)	1/9	0.0441188457824273	0.08488201875596674	0	0	25.116161616161616	78.3842312444799	MAP2K5
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	2/67	0.04435377617601188	0.08512173711391335	0	0	6.227629513343799	19.402537395096388	LCK;JAK2
Extrinsic Apoptotic Signaling Pathway (GO:0097191)	2/67	0.04435377617601188	0.08512173711391335	0	0	6.227629513343799	19.402537395096388	ERBB3;JAK2
Peptidyl-Serine Phosphorylation (GO:0018105)	3/158	0.04488559150530949	0.08603536359340688	0	0	3.9398071167276356	12.227736804285344	LATS2;CDK1;MAPK14
Skin Development (GO:0043588)	2/68	0.04555225456523159	0.0871653115243778	0	0	6.132962275819419	18.944077490294053	EPHA2;FGFR1
Response To Lipopolysaccharide (GO:0032496)	3/159	0.04558807932610038	0.0871653115243778	0	0	3.9143536875495637	12.087950910125885	JAK2;MAPK14;RELA
Regulation Of Notch Signaling Pathway (GO:0008593)	2/70	0.04798478677458479	0.09068906674500529	0	0	5.951980792316927	18.075399411278084	SRC;STAT3
Regulation Of Cellular Biosynthetic Process (GO:0031326)	2/70	0.04798478677458479	0.09068906674500529	0	0	5.951980792316927	18.075399411278084	JAK2;FGFR4
Regulation Of Mitochondrial Depolarization (GO:0051900)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	SRC
Regulation Of Phagocytosis, Engulfment (GO:0060099)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	PLCG2
Regulation Of Phospholipase Activity (GO:0010517)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	FGFR1
Cellular Response To Increased Oxygen Levels (GO:0036295)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	CAV1
Cellular Response To Interleukin-12 (GO:0071349)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	JAK2
Cellular Response To Interleukin-15 (GO:0071350)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	STAT3
Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	LYN
Histone H3-K14 Acetylation (GO:0044154)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	KAT2A
Interleukin-15-Mediated Signaling Pathway (GO:0035723)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	STAT3
Monocyte Differentiation (GO:0030224)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	CSF1R
Negative Regulation Of B Cell Proliferation (GO:0030889)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	LYN
Negative Regulation Of Centrosome Duplication (GO:0010826)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	KAT2A
Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	HGF
Negative Regulation Of Response To Cytokine Stimulus (GO:0060761)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	MAP2K5
Negative Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000650)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	NEDD4
Negative Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030948)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	NEDD4
Positive Regulation Of MHC Class II Biosynthetic Process (GO:0045348)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	JAK2
Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	BECN1
Positive Regulation Of Integrin Activation (GO:0033625)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	SRC
Positive Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051770)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	JAK2
Protein Localization To Condensed Chromosome (GO:1903083)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	CDK1
Receptor-Mediated Endocytosis Of Virus By Host Cell (GO:0019065)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	CAV1
Regulation Of Calcium Ion Import Across Plasma Membrane (GO:1905664)	1/10	0.04890039114183046	0.09068906674500529	0	0	22.32435465768799	67.37423003045056	FYN
Negative Regulation Of Protein Binding (GO:0032091)	2/71	0.04921854901375952	0.09116953316714399	0	0	5.865424430641822	17.663636014354466	CDKN1A;CAV1
Regulation Of Cellular Localization (GO:0060341)	2/72	0.05046378284153568	0.09314069010106406	0	0	5.78134110787172	17.265971584773993	HSP90AA1;HSP90AB1
Cholesterol Homeostasis (GO:0042632)	2/72	0.05046378284153568	0.09314069010106406	0	0	5.78134110787172	17.265971584773993	CAV1;FGFR4
Negative Regulation Of Catabolic Process (GO:0009895)	2/72	0.05046378284153568	0.09314069010106406	0	0	5.78134110787172	17.265971584773993	MDM4;EGFR
Peptidyl-Serine Modification (GO:0018209)	3/166	0.05065785270183577	0.09338717648617992	0	0	3.7449244197077984	11.169840096133063	LATS2;CDK1;MAPK14
Sterol Homeostasis (GO:0055092)	2/73	0.05172034528607497	0.09523209161863208	0	0	5.699626329405001	16.881746303056282	CAV1;FGFR4
Regulation Of Fatty Acid Metabolic Process (GO:0019217)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	CAV1
Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	LYN
Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903037)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	LCK
Regulation Of Mesenchymal Cell Proliferation (GO:0010464)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	MYC
Cellular Response To UV-B (GO:0071493)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	MAPK14
Cellular Response To Fluid Shear Stress (GO:0071498)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	MAP2K5
Cellular Response To Nitrogen Levels (GO:0043562)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	BECN1
Cellular Response To Nitrogen Starvation (GO:0006995)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	BECN1
Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060334)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	CDC37
Epithelial Cell-Cell Adhesion (GO:0090136)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	JUP
Macrophage Activation Involved In Immune Response (GO:0002281)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	PLCG2
Maintenance Of Protein Localization In Endoplasmic Reticulum (GO:0035437)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	KDELR2
Negative Regulation Of Cell Division (GO:0051782)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	MYC
Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	HSP90AB1
Negative Regulation Of Potassium Ion Transmembrane Transport (GO:1901380)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	CAV1
Negative Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903427)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	FYN
Negative Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903817)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	CAV1
Phosphatidylinositol-3-Phosphate Biosynthetic Process (GO:0036092)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	BECN1
Positive Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900103)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	PIK3R1
Positive Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902101)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	RB1
Positive Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045842)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	RB1
Positive Regulation Of Platelet Aggregation (GO:1901731)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	JAK2
Protein Localization To Kinetochore (GO:0034501)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	CDK1
Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	SOCS1
Regulation Of RNA Export From Nucleus (GO:0046831)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	KHDRBS1
Regulation Of T Cell Mediated Immunity (GO:0002709)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	WAS
Regulation Of Cell Activation (GO:0050865)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	TEC
Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844)	1/11	0.05365825675086383	0.09560587779051143	0	0	20.09090909090909	58.768318421882675	CAV1
Generation Of Neurons (GO:0048699)	3/172	0.0552127694919147	0.09826217223301544	0	0	3.6108704935033247	10.45910672363807	CDK6;ERBB2;FGFR1
Wnt Signaling Pathway (GO:0016055)	2/76	0.05555659136411855	0.09876016183736742	0	0	5.467733039161611	15.803679213614178	JUP;PLCG2
Regulation Of Neuron Projection Development (GO:0010975)	3/174	0.05677336978173609	0.10011079765451347	0	0	3.5682763610056067	10.236271238751806	LYN;ABL2;PTK6
Regulation Of Immune Response (GO:0050776)	2/77	0.05685706083640968	0.10011079765451347	0	0	5.394557823129252	15.467356382357153	FGR;LYN
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)	2/77	0.05685706083640968	0.10011079765451347	0	0	5.394557823129252	15.467356382357153	CAV1;STUB1
Regulation Of T Cell Proliferation (GO:0042129)	2/77	0.05685706083640968	0.10011079765451347	0	0	5.394557823129252	15.467356382357153	JAK2;NCK1
Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	MAP2K5
G Protein-Coupled Glutamate Receptor Signaling Pathway (GO:0007216)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	GRM1
Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904994)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	RELA
Regulation Of Monooxygenase Activity (GO:0032768)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	EGFR
Axonal Transport Of Mitochondrion (GO:0019896)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	HIF1A
cAMP Metabolic Process (GO:0046058)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	EPHA2
Cell-Cell Junction Maintenance (GO:0045217)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	CSF1R
Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	HIF1A
Response To Interleukin-6 (GO:0070741)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	RELA
Response To Iron Ion (GO:0010039)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	HIF1A
Defense Response To Tumor Cell (GO:0002357)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	RELA
Eye Photoreceptor Cell Differentiation (GO:0001754)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	STAT3
Gamma-Delta T Cell Activation (GO:0046629)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	ITK
Granulocyte Differentiation (GO:0030851)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	LYN
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902166)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	CD44
Negative Regulation Of Potassium Ion Transport (GO:0043267)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	CAV1
Phosphate Ion Homeostasis (GO:0055062)	1/12	0.05839255858007915	0.10011079765451347	0	0	18.26354453627181	51.878818604154176	FGFR4
