Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Toll Like Receptor TLR6 TLR2 Cascade	7/115	1.7803660782147685E-6	6.8029584548298265E-6	0	0	13.793707686180804	182.6106414280396	MAP2K3;SOCS1;BTK;MAPK14;RELA;MAP2K6;MAPK3
Cyclin A Cdk2-associated Events at S Phase Entry	6/75	2.045889017738323E-6	7.781851834593713E-6	0	0	18.34505087881591	240.3142618906808	RB1;CDKN1A;CCNE1;MYC;PTK6;SKP2
Toll Like Receptor 2 (TLR2) Cascade	7/118	2.1163810448654064E-6	7.977128553723454E-6	0	0	13.418870483386613	175.32831798048198	MAP2K3;SOCS1;BTK;MAPK14;RELA;MAP2K6;MAPK3
Toll Like Receptor TLR1 TLR2 Cascade	7/118	2.1163810448654064E-6	7.977128553723454E-6	0	0	13.418870483386613	175.32831798048198	MAP2K3;SOCS1;BTK;MAPK14;RELA;MAP2K6;MAPK3
Signaling by FLT3 Fusion Proteins	4/19	2.15250350312219E-6	8.0767361175711E-6	0	0	55.236111111111114	720.769328837962	CDKN1A;GRB2;PIK3R1;SOS1
Signaling by FGFR2 in Disease	5/43	2.338821443560366E-6	8.7364944506089E-6	0	0	27.509695290858726	356.6869516489501	GAB1;GRB2;PIK3R1;PLCG1;SOS1
FLT3 Signaling Through SRC Family Kinases	3/6	2.3992967780572162E-6	8.922384893400274E-6	0	0	205.1237113402062	2654.3695150710146	HCK;LCK;FYN
G1 S Transition	7/121	2.5038446171562602E-6	9.269789182627399E-6	0	0	13.063761554423694	168.49225741331927	RB1;CDKN1A;CCNE1;MYC;CDK1;PTK6;SKP2
SHC-mediated Cascade FGFR4	4/20	2.680321068927162E-6	9.87923650626693E-6	0	0	51.78125	664.3313770708211	SHC1;GRB2;FGFR4;SOS1
SHC-mediated Cascade FGFR1	4/21	3.2983007697773018E-6	1.2103456128742257E-5	0	0	48.7328431372549	615.1109724012736	SHC1;GRB2;SOS1;FGFR1
FRS-mediated FGFR4 Signaling	4/22	4.015814340350795E-6	1.467181291891321E-5	0	0	46.023148148148145	571.8500607054012	PTPN11;GRB2;FGFR4;SOS1
Activated NTRK2 Signals Through PI3K	3/7	4.183531145546383E-6	1.5086066858182413E-5	0	0	153.83505154639175	1905.1478738541261	GAB1;GRB2;PIK3R1
PTK6 Promotes HIF1A Stabilization	3/7	4.183531145546383E-6	1.5086066858182413E-5	0	0	153.83505154639175	1905.1478738541261	PTK6;HIF1A;EGFR
Signaling by LTK in Cancer	3/7	4.183531145546383E-6	1.5086066858182413E-5	0	0	153.83505154639175	1905.1478738541261	PIK3R2;PIK3R1;MAPK3
FRS-mediated FGFR1 Signaling	4/23	4.842628966725328E-6	1.716557416715829E-5	0	0	43.598684210526315	533.5629998044093	PTPN11;GRB2;SOS1;FGFR1
Nephrin Family Interactions	4/23	4.842628966725328E-6	1.716557416715829E-5	0	0	43.598684210526315	533.5629998044093	PIK3R2;FYN;PIK3R1;NCK1
PI-3K Cascade FGFR2	4/23	4.842628966725328E-6	1.716557416715829E-5	0	0	43.598684210526315	533.5629998044093	GAB1;PTPN11;GRB2;PIK3R1
RAF-independent MAPK1 3 Activation	4/23	4.842628966725328E-6	1.716557416715829E-5	0	0	43.598684210526315	533.5629998044093	CDK1;PTPN11;JAK2;MAPK3
Activated NTRK3 Signals Through RAS	3/8	6.669353467633975E-6	2.3540556942962294E-5	0	0	123.0618556701031	1466.6496741086537	SHC1;GRB2;SOS1
Regulation of IFNA IFNB Signaling	4/25	6.865153777759796E-6	2.4129422349678945E-5	0	0	39.442460317460316	468.9334664055757	SOCS3;SOCS1;PTPN11;PTPN6
FCGR Activation	6/94	7.663921581396761E-6	2.671149237365482E-5	0	0	14.370406189555126	169.26882409056034	FGR;LYN;HCK;YES1;SRC;FYN
Signaling by TGF-beta Receptor Complex	6/94	7.663921581396761E-6	2.671149237365482E-5	0	0	14.370406189555126	169.26882409056034	CDKN2B;SP1;MYC;STUB1;CBL;MAPK3
RHOJ GTPase Cycle	5/55	8.0607185019985E-6	2.7935901259205564E-5	0	0	20.894736842105264	245.06408531138774	JUP;CAV1;WAS;PIK3R2;PIK3R1
Interleukin-20 Family Signaling	4/26	8.082295562387204E-6	2.7935901259205564E-5	0	0	37.64772727272727	441.4510238762915	SOCS3;STAT3;PTPN11;JAK2
Regulation of RUNX1 Expression and Activity	4/27	9.451584250126313E-6	3.2533759009732305E-5	0	0	36.00905797101449	416.60060929912464	CCND2;CDK6;SRC;PTPN11
Activated NTRK2 Signals Through RAS	3/9	9.967716330682825E-6	3.3752470339263384E-5	0	0	102.54639175257732	1180.940557869435	SHC1;GRB2;SOS1
EGFR Transactivation by Gastrin	3/9	9.967716330682825E-6	3.3752470339263384E-5	0	0	102.54639175257732	1180.940557869435	GRB2;SOS1;EGFR
Nef and Signal Transduction	3/9	9.967716330682825E-6	3.3752470339263384E-5	0	0	102.54639175257732	1180.940557869435	HCK;LCK;FYN
PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1	3/9	9.967716330682825E-6	3.3752470339263384E-5	0	0	102.54639175257732	1180.940557869435	DOK1;PTK6;CBL
STAT5 Activation Downstream of FLT3 ITD Mutants	3/10	1.4187907246385926E-5	4.784828638153634E-5	0	0	87.89248895434463	981.1544503878058	CDKN1A;GRB2;PTPN11
RHO GTPase Effectors	9/291	1.5441832682771178E-5	5.186712348688867E-5	0	0	6.880289922843114	76.22281251460207	AR;SRC;BTK;WAS;GRB2;MAPK14;PTK2;NCK1;MAPK3
GPCR Downstream Signalling	13/633	1.607526667744854E-5	5.377790016993829E-5	0	0	4.646644419725621	51.290723785081624	VAV3;SHC1;SRC;PIK3R3;PIK3R2;PIK3R1;GRM1;VAV1;EGFR;BTK;GRB2;SOS1;MAPK3
FGFR1 Mutant Receptor Activation	4/31	1.6687556029356314E-5	5.560293668981524E-5	0	0	30.66820987654321	337.37629271966244	STAT3;GRB2;PIK3R1;FGFR1
MyD88-independent TLR4 Cascade	6/110	1.8904511041054184E-5	6.2489911496818E-5	0	0	12.14975450081833	132.1420662411292	MAP2K3;PTPN11;MAPK14;RELA;MAP2K6;MAPK3
TRIF (TICAM1)-mediated TLR4 Signaling	6/110	1.8904511041054184E-5	6.2489911496818E-5	0	0	12.14975450081833	132.1420662411292	MAP2K3;PTPN11;MAPK14;RELA;MAP2K6;MAPK3
Activated NTRK2 Signals Through FRS2 and FRS3	3/11	1.943756475353003E-5	6.399798988019966E-5	0	0	76.9020618556701	834.256871154208	GRB2;PTPN11;SOS1
SMAD2 SMAD3 SMAD4 Heterotrimer Regulates Transcription	4/36	3.0647360561549374E-5	1.0011471116772795E-4	0	0	25.869791666666668	268.86381386041506	CDKN2B;SP1;MYC;MAPK3
Transcriptional Regulation by the AP-2 (TFAP2) Family of Transcription Factors	4/36	3.0647360561549374E-5	1.0011471116772795E-4	0	0	25.869791666666668	268.86381386041506	CDKN1A;MYC;ERBB2;EGFR
GRB2 Events in EGFR Signaling	3/13	3.344768461719186E-5	1.0883563002390946E-4	0	0	61.51546391752577	633.9493354046144	GRB2;SOS1;EGFR
RHOH GTPase Cycle	4/37	3.423076487553643E-5	1.109503001607854E-4	0	0	25.08459595959596	257.92949230262207	ZAP70;JUP;LCK;CAV1
RHOG GTPase Cycle	5/74	3.462786095496357E-5	1.1180235726932037E-4	0	0	15.126620900076277	155.36328407117355	VAV3;CAV1;PIK3R1;VAV1;EPHA2
Prolonged ERK Activation Events	3/14	4.241532244475955E-5	1.3589216767878734E-4	0	0	55.9203373945642	563.0060062434084	CRK;CRKL;MAPK3
SHC1 Events in ERBB4 Signaling	3/14	4.241532244475955E-5	1.3589216767878734E-4	0	0	55.9203373945642	563.0060062434084	SHC1;GRB2;SOS1
Ub-specific Processing Proteases	7/190	4.751556075050592E-5	1.5164928009644225E-4	0	0	8.109700922498384	80.72763915720496	AR;BECN1;KAT2A;MYC;MDM4;SKP2;HIF1A
Signaling by GPCR	13/706	4.986252187310106E-5	1.5853236916142438E-4	0	0	4.1414307276376245	41.026010467190524	VAV3;SHC1;SRC;PIK3R3;PIK3R2;PIK3R1;GRM1;VAV1;EGFR;BTK;GRB2;SOS1;MAPK3
Signaling by RAF1 Mutants	4/41	5.1689501936938505E-5	1.6371617913866834E-4	0	0	22.368243243243242	220.78028382384923	SRC;ARAF;JAK2;MAPK3
p130Cas Linkage to MAPK Signaling for Integrins	3/15	5.2826809188518965E-5	1.6605559265674074E-4	0	0	51.25773195876289	504.8113501315131	SRC;CRK;PTK2
ERBB2 Regulates Cell Motility	3/15	5.2826809188518965E-5	1.6605559265674074E-4	0	0	51.25773195876289	504.8113501315131	ERBB3;ERBB2;EGFR
RND1 GTPase Cycle	4/42	5.69121176311189E-5	1.7755728084914622E-4	0	0	21.778508771929825	212.86319430179833	CAV1;PIK3R2;PIK3R1;EPHA2
RND3 GTPase Cycle	4/42	5.69121176311189E-5	1.7755728084914622E-4	0	0	21.778508771929825	212.86319430179833	CAV1;PIK3R2;PIK3R1;EPHA2
Deubiquitination	8/268	6.0133632113256684E-5	1.8690789384456276E-4	0	0	6.568561872909699	63.839467073746775	AR;BECN1;KAT2A;MYC;CDK1;MDM4;SKP2;HIF1A
RND2 GTPase Cycle	4/43	6.250942361496206E-5	1.9357007387086765E-4	0	0	21.219017094017094	205.40418572151412	CAV1;PIK3R2;PIK3R1;EPHA2
Sema3A PAK Dependent Axon Repulsion	3/16	6.478177589668101E-5	1.9986377526642698E-4	0	0	47.312450436161775	456.30427675438654	HSP90AA1;HSP90AB1;FYN
Uptake and Actions of Bacterial Toxins	4/44	6.849758769034262E-5	2.1054793559430036E-4	0	0	20.6875	198.3664801106035	MAP2K3;HSP90AA1;HSP90AB1;MAP2K6
Cellular Response to Chemical Stress	7/202	6.995000957415796E-5	2.1343720870063582E-4	0	0	7.606010476978219	72.77225249107397	CDKN1A;SP1;MYC;STAT3;PTK6;SKP2;RELA
Programmed Cell Death	7/202	6.995000957415796E-5	2.1343720870063582E-4	0	0	7.606010476978219	72.77225249107397	HSP90AA1;CDC37;STAT3;STUB1;PTK2;TP73;MAPK3
Transcriptional Regulation by RUNX3	5/86	7.140264441003715E-5	2.1707446275022243E-4	0	0	12.877842755035738	122.94702681081283	CDKN1A;KAT2A;SRC;MYC;TEAD2
Paradoxical Activation of RAF Signaling by Kinase Inactive BRAF	4/45	7.48930003693102E-5	2.244096018260266E-4	0	0	20.181910569105693	191.7170528748238	SRC;ARAF;JAK2;MAPK3
Signaling by RAS Mutants	4/45	7.48930003693102E-5	2.244096018260266E-4	0	0	20.181910569105693	191.7170528748238	SRC;ARAF;JAK2;MAPK3
Signaling by Moderate Kinase Activity BRAF Mutants	4/45	7.48930003693102E-5	2.244096018260266E-4	0	0	20.181910569105693	191.7170528748238	SRC;ARAF;JAK2;MAPK3
Signaling Downstream of RAS Mutants	4/45	7.48930003693102E-5	2.244096018260266E-4	0	0	20.181910569105693	191.7170528748238	SRC;ARAF;JAK2;MAPK3
SHC-mediated Cascade FGFR3	3/18	9.371291441807692E-5	2.7879592039377885E-4	0	0	41.0	380.2862565875762	SHC1;GRB2;SOS1
Signaling by Cytosolic FGFR1 Fusion Mutants	3/18	9.371291441807692E-5	2.7879592039377885E-4	0	0	41.0	380.2862565875762	STAT3;GRB2;PIK3R1
RHOA GTPase Cycle	6/149	1.0358369424193891E-4	3.070648302616908E-4	0	0	8.818776967713138	80.91343069335824	VAV3;JUP;CAV1;PIK3R2;PIK3R1;VAV1
Class I MHC Mediated Antigen Processing & Presentation	9/373	1.0591493655023437E-4	3.128622061927136E-4	0	0	5.3080545827798575	48.58395622186543	SOCS3;BECN1;SOCS1;NEDD4;BTK;CBLB;STUB1;VHL;SKP2
S Phase	6/150	1.0746778994043538E-4	3.163274523688434E-4	0	0	8.75709219858156	80.02510538362931	RB1;CDKN1A;CCNE1;MYC;PTK6;SKP2
RAC3 GTPase Cycle	5/94	1.0904721332769338E-4	3.198462278238331E-4	0	0	11.715552927261975	106.88953725388168	CAV1;ABL2;PIK3R2;PIK3R1;EPHA2
VEGFR2 Mediated Cell Proliferation	3/19	1.108806349755567E-4	3.2408269801627624E-4	0	0	38.43556701030928	350.03487252570744	SRC;RASA1;PLCG1
SCF(Skp2)-mediated Degradation of P27 P21	4/50	1.1356720906997502E-4	3.3077442361989224E-4	0	0	17.983695652173914	163.34798914770596	CDKN1A;CCNE1;PTK6;SKP2
Transcriptional Activity of SMAD2 SMAD3 SMAD4 Heterotrimer	4/51	1.2276194853078428E-4	3.5630907012593486E-4	0	0	17.60017730496454	158.4942334974267	CDKN2B;SP1;MYC;MAPK3
CDC42 GTPase Cycle	6/155	1.2866151736759353E-4	3.7213556933057433E-4	0	0	8.461088105097815	75.79718131633948	VAV3;JUP;CAV1;WAS;PIK3R2;PIK3R1
FRS-mediated FGFR3 Signaling	3/20	1.2997496316054035E-4	3.746337173450869E-4	0	0	36.1728320194057	323.6806038860264	PTPN11;GRB2;SOS1
MyD88 Cascade Initiated on Plasma Membrane	5/98	1.328033366878381E-4	3.7885335431838747E-4	0	0	11.209394453876627	100.06224230943795	MAP2K3;MAPK14;RELA;MAP2K6;MAPK3
Toll Like Receptor 10 (TLR10) Cascade	5/98	1.328033366878381E-4	3.7885335431838747E-4	0	0	11.209394453876627	100.06224230943795	MAP2K3;MAPK14;RELA;MAP2K6;MAPK3
Toll Like Receptor 5 (TLR5) Cascade	5/98	1.328033366878381E-4	3.7885335431838747E-4	0	0	11.209394453876627	100.06224230943795	MAP2K3;MAPK14;RELA;MAP2K6;MAPK3
SARS-CoV-1 Infection	6/157	1.3801370416432538E-4	3.9237343197571004E-4	0	0	8.34817528533183	74.19989737636622	RB1;BECN1;SP1;CAV1;VHL;RELA
CD209 (DC-SIGN) Signaling	3/21	1.5108790718152865E-4	4.237583389973514E-4	0	0	34.16151202749141	300.5409826909726	LYN;FYN;RELA
Interleukin-37 Signaling	3/21	1.5108790718152865E-4	4.237583389973514E-4	0	0	34.16151202749141	300.5409826909726	STAT3;PTPN11;PTPN6
Negative Regulation of MET Activity	3/21	1.5108790718152865E-4	4.237583389973514E-4	0	0	34.16151202749141	300.5409826909726	HGF;GRB2;CBL
Signal Transduction by L1	3/21	1.5108790718152865E-4	4.237583389973514E-4	0	0	34.16151202749141	300.5409826909726	EGFR;FGFR1;MAPK3
Signaling by TGFB Family Members	6/161	1.5833282108965074E-4	4.4258805358281565E-4	0	0	8.131091283459163	71.15364530432903	CDKN2B;SP1;MYC;STUB1;CBL;MAPK3
TRAF6 Mediated Induction of NFkB and MAP Kinases Upon TLR7 8 or 9 Activation	5/102	1.6033559543799543E-4	4.4668746153796055E-4	0	0	10.744981009224091	93.8922386262267	MAP2K3;MAPK14;RELA;MAP2K6;MAPK3
MyD88 Dependent Cascade Initiated on Endosome	5/103	1.6785377251901475E-4	4.6607397502779766E-4	0	0	10.634801288936627	92.44213133615925	MAP2K3;MAPK14;RELA;MAP2K6;MAPK3
Listeria Monocytogenes Entry Into Host Cells	3/22	1.7430999547730406E-4	4.823927781813764E-4	0	0	32.36190992946283	280.0818212549987	SRC;GRB2;CBL
SARS-CoV-2 Infection	8/313	1.7588201929883023E-4	4.851315300527337E-4	0	0	5.586600142551675	48.300052833445854	RB1;BECN1;HSP90AA1;HSP90AB1;CAV1;PTPN11;PTPN6;VHL
Toll Like Receptor 3 (TLR3) Cascade	5/106	1.9203213177993413E-4	5.279299200418651E-4	0	0	10.31735278791037	88.29433534191173	MAP2K3;MAPK14;RELA;MAP2K6;MAPK3
Activated TAK1 Mediates P38 MAPK Activation	3/23	1.9973029138903675E-4	5.437102376701556E-4	0	0	30.742268041237114	261.8793213001886	MAP2K3;MAPK14;MAP2K6
RHOBTB2 GTPase Cycle	3/23	1.9973029138903675E-4	5.437102376701556E-4	0	0	30.742268041237114	261.8793213001886	HSP90AA1;HSP90AB1;CDC37
SHC-mediated Cascade FGFR2	3/23	1.9973029138903675E-4	5.437102376701556E-4	0	0	30.742268041237114	261.8793213001886	SHC1;GRB2;SOS1
Toll Like Receptor 7 8 (TLR7 8) Cascade	5/107	2.0065411729293015E-4	5.444458622313055E-4	0	0	10.215686274509803	86.97561681605222	MAP2K3;MAPK14;RELA;MAP2K6;MAPK3
Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling	3/24	2.2743640782365407E-4	6.151121029776099E-4	0	0	29.276877761413843	245.59318448881905	EGFR;PTK2;MAPK3
Toll Like Receptor 9 (TLR9) Cascade	5/110	2.28298833907696E-4	6.15446371019776E-4	0	0	9.922305764411028	83.19709621314455	MAP2K3;MAPK14;RELA;MAP2K6;MAPK3
Drug-mediated Inhibition of CDK4 CDK6 Activity	2/5	2.450871709985121E-4	6.501834822986006E-4	0	0	135.35374149659864	1125.3170126751409	CCND2;CDK6
GRB7 Events in ERBB2 Signaling	2/5	2.450871709985121E-4	6.501834822986006E-4	0	0	135.35374149659864	1125.3170126751409	ERBB3;ERBB2
PTK6 Expression	2/5	2.450871709985121E-4	6.501834822986006E-4	0	0	135.35374149659864	1125.3170126751409	PTK6;HIF1A
PTK6 Regulates Proteins Involved in RNA Processing	2/5	2.450871709985121E-4	6.501834822986006E-4	0	0	135.35374149659864	1125.3170126751409	KHDRBS1;PTK6
TFAP2 (AP-2) Family Regulates Transcription of Cell Cycle Factors	2/5	2.450871709985121E-4	6.501834822986006E-4	0	0	135.35374149659864	1125.3170126751409	CDKN1A;MYC
Nucleotide-binding Domain, Leucine Rich Repeat Containing Receptor (NLR) Signaling Pathways	4/61	2.467423464107934E-4	6.524964271752092E-4	0	0	14.505116959064328	120.49641294473822	HSP90AB1;MAPK14;RELA;MAP2K6
FRS-mediated FGFR2 Signaling	3/25	2.5751452149389134E-4	6.788278367228211E-4	0	0	27.944704779756325	230.94718074554484	PTPN11;GRB2;SOS1
MAP Kinase Activation	4/63	2.79497344115111E-4	7.344520115075315E-4	0	0	14.012005649717514	114.65348518972715	MAP2K3;MAPK14;MAP2K6;MAPK3
Semaphorin Interactions	4/64	2.9699395180546117E-4	7.779747228111609E-4	0	0	13.777777777777779	111.90033879709756	HSP90AA1;HSP90AB1;ERBB2;FYN
Signaling by BRAF and RAF1 Fusions	4/65	3.1526265874562236E-4	8.206681085471981E-4	0	0	13.551229508196721	109.25142744049542	SRC;ARAF;JAK2;MAPK3
The Role of GTSE1 in G2 M Progression After G2 Checkpoint	4/65	3.1526265874562236E-4	8.206681085471981E-4	0	0	13.551229508196721	109.25142744049542	CDKN1A;HSP90AA1;HSP90AB1;CDK1
G0 and Early G1	3/27	3.251243529193447E-4	8.437027600679569E-4	0	0	25.61340206185567	205.70898832313847	CCNE1;MYC;CDK1
KEAP1-NFE2L2 Pathway	5/119	3.2882667376429956E-4	8.506603082163402E-4	0	0	9.134810710987995	73.26099713674138	CDKN1A;SP1;MYC;SKP2;RELA
Activated NTRK3 Signals Through PI3K	2/6	3.664321680484968E-4	9.391938337981472E-4	0	0	101.51020408163265	803.1179907171842	SRC;PIK3R1
PTK6 Regulates Cell Cycle	2/6	3.664321680484968E-4	9.391938337981472E-4	0	0	101.51020408163265	803.1179907171842	CCNE1;PTK6
Uptake and Function of Diphtheria Toxin	2/6	3.664321680484968E-4	9.391938337981472E-4	0	0	101.51020408163265	803.1179907171842	HSP90AA1;HSP90AB1
The Role of Nef in HIV-1 Replication and Disease Pathogenesis	3/29	4.032210189685461E-4	0.0010303162846650273	0	0	23.640761300555116	184.7767981808264	HCK;LCK;FYN
RHOB GTPase Cycle	4/70	4.188784573037018E-4	0.001067051238330225	0	0	12.521464646464647	97.39107248944859	JUP;CAV1;PIK3R2;PIK3R1
Dectin-2 Family	3/30	4.4640250260442E-4	0.0011268281353620662	0	0	22.764032073310425	175.60833452775756	LYN;PLCG2;FYN
MET Activates PTK2 Signaling	3/30	4.4640250260442E-4	0.0011268281353620662	0	0	22.764032073310425	175.60833452775756	SRC;HGF;PTK2
PD-1 Signaling	3/30	4.4640250260442E-4	0.0011268281353620662	0	0	22.764032073310425	175.60833452775756	LCK;PTPN11;PTPN6
Interleukin-17 Signaling	4/72	4.6642383261609493E-4	0.0011738098264930728	0	0	12.151960784313726	93.21059230650977	MAP2K3;MAPK14;MAP2K6;MAPK3
EGFR Downregulation	3/31	4.924436798304106E-4	0.0012355589918636508	0	0	21.949926362297496	167.17350275311443	GRB2;CBL;EGFR
C-type Lectin Receptors (CLRs)	5/131	5.111317635071766E-4	0.0012564607820131164	0	0	8.259816207184628	62.60018184811349	LYN;SRC;PLCG2;FYN;RELA
Activated NTRK2 Signals Through FYN	2/7	5.113327792346296E-4	0.0012564607820131164	0	0	81.20408163265306	615.4043164173056	SRC;FYN
Erythropoietin Activates STAT5	2/7	5.113327792346296E-4	0.0012564607820131164	0	0	81.20408163265306	615.4043164173056	LYN;JAK2
Replication of the SARS-CoV-1 Genome	2/7	5.113327792346296E-4	0.0012564607820131164	0	0	81.20408163265306	615.4043164173056	RB1;VHL
Replication of the SARS-CoV-2 Genome	2/7	5.113327792346296E-4	0.0012564607820131164	0	0	81.20408163265306	615.4043164173056	RB1;VHL
SOS-mediated Signalling	2/7	5.113327792346296E-4	0.0012564607820131164	0	0	81.20408163265306	615.4043164173056	GRB2;SOS1
STAT5 Activation	2/7	5.113327792346296E-4	0.0012564607820131164	0	0	81.20408163265306	615.4043164173056	GRB2;PTPN11
Transcriptional Regulation by RUNX1	6/202	5.343384137035765E-4	0.0013091291135737624	0	0	6.41684759009987	48.34761744232718	SOCS3;CCND2;CDK6;SRC;PTPN11;TP73
Regulation of Necroptotic Cell Death	3/32	5.414210691078273E-4	0.001322591643890968	0	0	21.191965872733736	159.39141404206075	HSP90AA1;CDC37;STUB1
Respiratory Syncytial Virus Infection Pathway	5/133	5.476879615601818E-4	0.0013339885145603257	0	0	8.129934210526315	61.05421933516331	BECN1;HSP90AA1;HSP90AB1;EGFR;IGF1R
ISG15 Antiviral Mechanism	4/76	5.728566057742373E-4	0.001391223185451719	0	0	11.474537037037036	85.65598609029966	BECN1;NEDD4;PLCG1;MAPK3
Interferon Alpha Beta Signaling	4/78	6.320694999065338E-4	0.0015305636436690193	0	0	11.163288288288289	82.23448822300136	SOCS3;SOCS1;PTPN11;PTPN6
SARS-CoV-2 Activates Modulates Innate and Adaptive Immune Responses	5/138	6.476704355271103E-4	0.0015567352410659993	0	0	7.822318955282944	57.432471548876535	BECN1;HSP90AA1;HSP90AB1;PTPN11;PTPN6
RAF Activation	3/34	6.484839479590657E-4	0.0015567352410659993	0	0	19.822746923844363	145.51627376631131	SRC;ARAF;JAK2
RIPK1-mediated Regulated Necrosis	3/34	6.484839479590657E-4	0.0015567352410659993	0	0	19.822746923844363	145.51627376631131	HSP90AA1;CDC37;STUB1
IFNG Signaling Activates MAPKs	2/8	6.795551666861537E-4	0.00160359618654268	0	0	67.66666666666667	493.5655481733249	JAK2;MAPK3
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs IMPs VICKZs) Bind RNA	2/8	6.795551666861537E-4	0.00160359618654268	0	0	67.66666666666667	493.5655481733249	MYC;CD44
Netrin Mediated Repulsion Signals	2/8	6.795551666861537E-4	0.00160359618654268	0	0	67.66666666666667	493.5655481733249	SRC;PTPN11
Regulation of NFE2L2 Gene Expression	2/8	6.795551666861537E-4	0.00160359618654268	0	0	67.66666666666667	493.5655481733249	MYC;RELA
SARS-CoV-1 Genome Replication and Transcription	2/8	6.795551666861537E-4	0.00160359618654268	0	0	67.66666666666667	493.5655481733249	RB1;VHL
SARS-CoV-2 Genome Replication and Transcription	2/8	6.795551666861537E-4	0.00160359618654268	0	0	67.66666666666667	493.5655481733249	RB1;VHL
Interleukin-1 Family Signaling	5/140	6.912718117983881E-4	0.0016266367774803877	0	0	7.705653021442495	56.07386328601843	STAT3;PTPN11;PTPN6;RELA;MAP2K6
G Alpha (12 13) Signalling Events	4/80	6.954983194111242E-4	0.0016273879215434452	0	0	10.868421052631579	79.02300659763786	VAV3;BTK;SOS1;VAV1
PKR-mediated Signaling	4/80	6.954983194111242E-4	0.0016273879215434452	0	0	10.868421052631579	79.02300659763786	STAT3;CDK1;NCK1;MAP2K6
RHOBTB GTPase Cycle	3/35	7.067159044822667E-4	0.001649003777125289	0	0	19.202319587628867	139.31055899468168	HSP90AA1;HSP90AB1;CDC37
Antigen Processing Ubiquitination & Proteasome Degradation	7/296	7.171478430902833E-4	0.0016686708192575584	0	0	5.107601294787365	36.98020067486684	SOCS3;SOCS1;NEDD4;CBLB;STUB1;VHL;SKP2
Oncogenic MAPK Signaling	4/82	7.633074945828872E-4	0.0017711285319987327	0	0	10.588675213675213	76.00391815281573	SRC;ARAF;JAK2;MAPK3
Signaling by High-Kinase Activity BRAF Mutants	3/36	7.681770335999374E-4	0.001777476302746522	0	0	18.619493908153704	133.5295206771706	SRC;ARAF;MAPK3
SARS-CoV-2-host Interactions	6/218	7.963060156295003E-4	0.0018374595873112845	0	0	5.927739863508631	42.29754787025331	BECN1;HSP90AA1;HSP90AB1;CAV1;PTPN11;PTPN6
RHOV GTPase Cycle	3/37	8.329373632247138E-4	0.0019166763081938857	0	0	18.070952092177077	128.13302753808438	PIK3R1;NCK1;EPHA2
Downregulation of ERBB4 Signaling	2/9	8.70867194754317E-4	0.0019712836229085493	0	0	57.99708454810496	408.64867956136595	SRC;NEDD4
EGFR Interacts With Phospholipase C-gamma	2/9	8.70867194754317E-4	0.0019712836229085493	0	0	57.99708454810496	408.64867956136595	PLCG1;EGFR
Interleukin-23 Signaling	2/9	8.70867194754317E-4	0.0019712836229085493	0	0	57.99708454810496	408.64867956136595	STAT3;JAK2
MAPK1 (ERK2) Activation	2/9	8.70867194754317E-4	0.0019712836229085493	0	0	57.99708454810496	408.64867956136595	PTPN11;JAK2
PI3K AKT Activation	2/9	8.70867194754317E-4	0.0019712836229085493	0	0	57.99708454810496	408.64867956136595	PIK3R2;PIK3R1
Respiratory Syncytial Virus Genome Replication	2/9	8.70867194754317E-4	0.0019712836229085493	0	0	57.99708454810496	408.64867956136595	HSP90AA1;HSP90AB1
Platelet Homeostasis	4/87	9.530771662039316E-4	0.002151526502568767	0	0	9.948293172690763	69.19848374830829	FGR;PTPN11;PTPN6;MAPK14
MAP2K and MAPK Activation	3/40	0.0010476950310726527	0.0023587296240095124	0	0	16.60323209807746	113.9174773737536	SRC;ARAF;MAPK3
Activation of the AP-1 Family of Transcription Factors	2/10	0.0010850384206118583	0.0024296693665851556	0	0	50.744897959183675	346.39177176286466	MAPK14;MAPK3
RHOBTB3 ATPase Cycle	2/10	0.0010850384206118583	0.0024296693665851556	0	0	50.744897959183675	346.39177176286466	CCNE1;VHL
Downstream TCR Signaling	4/91	0.001127082086093349	0.0025170492700154414	0	0	9.488984674329503	64.41239711328686	LCK;PIK3R2;PIK3R1;RELA
Death Receptor Signaling	5/157	0.001156056364697157	0.0025748528122800313	0	0	6.837950138504155	46.243284058606335	VAV3;STUB1;SOS1;VAV1;RELA
RHOF GTPase Cycle	3/42	0.001208590604538961	0.002684682596215879	0	0	15.750198255352895	105.81456304852415	CAV1;PIK3R2;PIK3R1
Cellular Responses to Mechanical Stimuli	4/93	0.0012219357767157717	0.0026999270610191988	0	0	9.274812734082397	62.20912744545419	PIK3R2;FYN;RELA;PTK2
Response of Endothelial Cells to Shear Stress	4/93	0.0012219357767157717	0.0026999270610191988	0	0	9.274812734082397	62.20912744545419	PIK3R2;FYN;RELA;PTK2
Regulation of TP53 Activity	5/160	0.0012574881900497678	0.00277113138177634	0	0	6.7045840407470285	44.777496772750624	CDK1;MDM4;MAPK14;MAP2K6;TP73
