Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Erythropoietin Activates STAT5	2/7	0.003185018241156392	0.014462709289608987	0	0	31.5888	181.61340137408638	EPO;EPOR
IkBA Variant Leads to EDA-ID	2/7	0.003185018241156392	0.014462709289608987	0	0	31.5888	181.61340137408638	NFKBIA;NFKB1
SOS-mediated Signalling	2/7	0.003185018241156392	0.014462709289608987	0	0	31.5888	181.61340137408638	NRAS;HRAS
Signaling by LTK in Cancer	2/7	0.003185018241156392	0.014462709289608987	0	0	31.5888	181.61340137408638	PIK3CA;MAPK1
CD28 Dependent PI3K Akt Signaling	3/24	0.0032895279019340036	0.014596498332916283	0	0	11.31784279977051	64.7042342651742	PIK3CA;AKT3;AKT1
Estrogen-dependent Nuclear Events Downstream of ESR-membrane Signaling	3/24	0.0032895279019340036	0.014596498332916283	0	0	11.31784279977051	64.7042342651742	AKT3;AKT1;MAPK1
G-protein Activation	3/24	0.0032895279019340036	0.014596498332916283	0	0	11.31784279977051	64.7042342651742	POMC;GNA11;GNAQ
RAS Processing	3/24	0.0032895279019340036	0.014596498332916283	0	0	11.31784279977051	64.7042342651742	NRAS;ARL2;HRAS
RHO GTPases Activate NADPH Oxidases	3/24	0.0032895279019340036	0.014596498332916283	0	0	11.31784279977051	64.7042342651742	RAC2;MAPK1;RAC1
RUNX2 Regulates Osteoblast Differentiation	3/24	0.0032895279019340036	0.014596498332916283	0	0	11.31784279977051	64.7042342651742	ABL1;MAPK1;HDAC6
PLC Beta Mediated Events	4/49	0.0033427434354949812	0.014776445413722134	0	0	7.0620071684587815	40.260244548166675	PLCB4;GNA11;GNAQ;MAPK1
Senescence-Associated Secretory Phenotype (SASP)	5/81	0.0035916391045573747	0.015816765415163983	0	0	5.239718730023439	29.495144903384084	CDKN2A;CDK4;CDK2;MAPK1;NFKB1
Downstream Signaling of Activated FGFR3	3/25	0.003703634430246325	0.016067440074711753	0	0	10.802847754654984	60.47910214593201	NRAS;PIK3CA;HRAS
Regulation of IFNA IFNB Signaling	3/25	0.003703634430246325	0.016067440074711753	0	0	10.802847754654984	60.47910214593201	IFNA5;IFNA1;IFNB1
Signaling by EGFR in Cancer	3/25	0.003703634430246325	0.016067440074711753	0	0	10.802847754654984	60.47910214593201	NRAS;PIK3CA;HRAS
TRAF6 Mediated NF-kB Activation	3/25	0.003703634430246325	0.016067440074711753	0	0	10.802847754654984	60.47910214593201	NFKBIA;AGER;NFKB1
Signaling by Insulin Receptor	5/82	0.0037863306521738827	0.016365362485507115	0	0	5.171407539828593	28.837619260483873	NRAS;PIK3CA;MAPK1;GAB2;HRAS
Transcriptional Activity of SMAD2 SMAD3 SMAD4 Heterotrimer	4/51	0.0038662008763507487	0.016648916688934774	0	0	6.760809883321894	37.55956396607277	PARP1;EP300;MAPK1;JUNB
RHO GTPase Effectors	10/291	0.003973040944620764	0.017006235993154567	0	0	2.862709920296462	15.8257002450007	KDM4C;KDM1A;INCENP;RAC2;ABL1;CTNNB1;MAPK1;GOPC;RAC1;NF2
KEAP1-NFE2L2 Pathway	6/119	0.004002464134388288	0.017006235993154567	0	0	4.2380746816317725	23.397753729059566	CDKN2A;CUL3;AKT3;AKT1;EP300;NFKB1
IRS-related Events Triggered by IGF1R	4/52	0.0041476080418910094	0.017006235993154567	0	0	6.619623655913978	36.31011514825488	NRAS;PIK3CA;GAB2;HRAS
Constitutive Signaling by AKT1 E17K in Cancer	3/26	0.004148139482286545	0.017006235993154567	0	0	10.332634887375589	56.67548770609631	AKT3;MDM2;AKT1
Endogenous Sterols	3/26	0.004148139482286545	0.017006235993154567	0	0	10.332634887375589	56.67548770609631	POMC;CYP1B1;ARNT
Transcriptional Regulation of White Adipocyte Differentiation	5/84	0.004198207032876183	0.017006235993154567	0	0	5.039973351099267	27.584266766499983	CDK4;EP300;PPARG;TNF;NFKB1
Activated NTRK3 Signals Through RAS	2/8	0.004211484320498432	0.017006235993154567	0	0	26.322666666666667	143.98341055057892	NRAS;HRAS
Fatty Acids Bound to GPR40 (FFAR1) Regulate Insulin Secretion	2/8	0.004211484320498432	0.017006235993154567	0	0	26.322666666666667	143.98341055057892	GNA11;GNAQ
Gain-of-function MRAS Complexes Activate RAF Signaling	2/8	0.004211484320498432	0.017006235993154567	0	0	26.322666666666667	143.98341055057892	BRAF;RAF1
Metabolism of Ingested SeMet, Sec, MeSec Into H2Se	2/8	0.004211484320498432	0.017006235993154567	0	0	26.322666666666667	143.98341055057892	CBS;CTH
POLB-Dependent Long Patch Base Excision Repair	2/8	0.004211484320498432	0.017006235993154567	0	0	26.322666666666667	143.98341055057892	PARP1;APEX1
RUNX2 Regulates Genes Involved in Cell Migration	2/8	0.004211484320498432	0.017006235993154567	0	0	26.322666666666667	143.98341055057892	AKT3;AKT1
Regulation of NFE2L2 Gene Expression	2/8	0.004211484320498432	0.017006235993154567	0	0	26.322666666666667	143.98341055057892	EP300;NFKB1
SHOC2 M1731 Mutant Abolishes MRAS Complex Function	2/8	0.004211484320498432	0.017006235993154567	0	0	26.322666666666667	143.98341055057892	BRAF;RAF1
Sema4D Mediated Inhibition of Cell Attachment and Migration	2/8	0.004211484320498432	0.017006235993154567	0	0	26.322666666666667	143.98341055057892	RAC1;MET
Signaling by MRAS-complex Mutants	2/8	0.004211484320498432	0.017006235993154567	0	0	26.322666666666667	143.98341055057892	BRAF;RAF1
VEGF Binds to VEGFR Leading to Receptor Dimerization	2/8	0.004211484320498432	0.017006235993154567	0	0	26.322666666666667	143.98341055057892	FLT1;VEGFC
VEGF Ligand-Receptor Interactions	2/8	0.004211484320498432	0.017006235993154567	0	0	26.322666666666667	143.98341055057892	FLT1;VEGFC
Integrin Cell Surface Interactions	5/85	0.0044157015162649685	0.01774854136793104	0	0	4.97672064777328	26.986708469430898	COL2A1;BSG;TNC;SPP1;FBN1
IGF1R Signaling Cascade	4/53	0.004442531562290253	0.01774854136793104	0	0	6.4842001316655695	35.12187033174722	NRAS;PIK3CA;GAB2;HRAS
Signaling by EGFR	4/53	0.004442531562290253	0.01774854136793104	0	0	6.4842001316655695	35.12187033174722	NRAS;PIK3CA;PTPRK;HRAS
SARS-CoV Infections	14/498	0.004456146204630501	0.01774854136793104	0	0	2.3412736995624694	12.674417196418858	IFNA5;HDAC2;IFNA1;SYK;KDM1A;IFNB1;CUL3;NFKB1;NFKBIA;AKT3;RPS3;AKT1;EP300;PDCD1
Downstream Signaling of Activated FGFR4	3/27	0.004623683770975652	0.018290979527893513	0	0	9.901606425702811	53.23661608180815	NRAS;PIK3CA;HRAS
Interleukin Receptor SHC Signaling	3/27	0.004623683770975652	0.018290979527893513	0	0	9.901606425702811	53.23661608180815	PIK3CA;GAB2;IL2
TP53 Regulates Metabolic Genes	5/86	0.004641105782950914	0.018297873137512556	0	0	4.9150297395911435	26.40748469098356	PRDX2;AKT3;PTEN;AKT1;TP53
G-protein Mediated Events	4/54	0.0047512638048252094	0.018544230301775984	0	0	6.354193548387097	33.99077114971083	PLCB4;GNA11;GNAQ;MAPK1
NR1H2 and NR1H3-mediated Signaling	4/54	0.0047512638048252094	0.018544230301775984	0	0	6.354193548387097	33.99077114971083	KDM4A;KDM1A;FASN;EP300
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	4/54	0.0047512638048252094	0.018544230301775984	0	0	6.354193548387097	33.99077114971083	NRAS;PIK3CA;GAB2;HRAS
Regulation of IGF Transport and Uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	6/124	0.004890856790138278	0.0190254329136379	0	0	4.057461761058288	21.58726996378908	BMP4;TNC;SPP1;CP;PRSS23;FBN1
CREB1 Phosphorylation Through NMDA Receptor-Mediated Activation of RAS Signaling	3/28	0.0051308690046520744	0.019892771190793922	0	0	9.505060240963855	50.11524227698658	NRAS;MAPK1;HRAS
Activated NTRK2 Signals Through RAS	2/9	0.0053699199422392015	0.020412692418870188	0	0	22.56114285714286	117.92579146047959	NRAS;HRAS
Activation of PUMA and Translocation to Mitochondria	2/9	0.0053699199422392015	0.020412692418870188	0	0	22.56114285714286	117.92579146047959	E2F1;TP53
EGFR Transactivation by Gastrin	2/9	0.0053699199422392015	0.020412692418870188	0	0	22.56114285714286	117.92579146047959	NRAS;HRAS
MAPK1 (ERK2) Activation	2/9	0.0053699199422392015	0.020412692418870188	0	0	22.56114285714286	117.92579146047959	MAP2K2;MAPK1
SHC-related Events Triggered by IGF1R	2/9	0.0053699199422392015	0.020412692418870188	0	0	22.56114285714286	117.92579146047959	NRAS;HRAS
TRIF-mediated Programmed Cell Death	2/9	0.0053699199422392015	0.020412692418870188	0	0	22.56114285714286	117.92579146047959	CASP8;TLR4
Post-translational Protein Modification	30/1457	0.005425760173113397	0.020557993902673162	0	0	1.7349760412129018	9.050671271945085	HDAC2;STX17;TRRAP;CUL3;TNC;PTEN;PRSS23;AURKA;PPP6C;SPP1;SLC17A5;EP300;SUZ12;NUS1;TRAPPC1;PARP1;CDKN2A;VDR;DNMT3A;MITF;CP;JMJD6;ADAMTS20;BMP4;NFKBIA;INCENP;MDM2;PPARG;TP53;FBN1
Opioid Signalling	5/90	0.005624879178401939	0.021243475732022857	0	0	4.6827816146701595	24.259411503264246	POMC;PLCB4;GNA11;GNAQ;MAPK1
Downregulation of ERBB2 Signaling	3/29	0.0056702589839993265	0.02134578140105553	0	0	9.139017608897127	47.271755804805565	ERBB4;AKT3;AKT1
Nervous System Development	15/567	0.0057218304739191095	0.021470662903741482	0	0	2.2009722986607962	11.36464675766814	MAP2K1;HDAC2;MAP2K2;DCC;GAB2;RAP1GAP;NRAS;COL2A1;PIK3CA;RPS3;ABL1;MAPK1;RAC1;HRAS;MET
Meiotic Recombination	4/57	0.005763164704632365	0.02155645259713452	0	0	5.993609251369446	30.90465874757268	CDK4;CDK2;ATM;BRCA2
Downstream TCR Signaling	5/91	0.005892119618595806	0.021898419092042373	0	0	4.628095282930044	23.76128670337638	NFKBIA;PIK3CA;PTEN;HLA-DQA1;NFKB1
Signaling by FGFR	5/91	0.005892119618595806	0.021898419092042373	0	0	4.628095282930044	23.76128670337638	NRAS;PIK3CA;MAPK1;BRAF;HRAS
Metabolism of Amino Acids and Derivatives	11/358	0.0059297051172720145	0.021968145624941083	0	0	2.55193896708001	13.085783624082577	MPST;MTAP;SLC45A2;CBS;CTH;TYRP1;RPS3;PHGDH;TYR;ASS1;SLC5A5
Cell Cycle, Mitotic	14/516	0.006046157869203323	0.022328690611899616	0	0	2.2552144363721585	11.520384684740662	CDKN1C;CDKN2A;PKMYT1;AURKA;INCENP;CDK4;AKT3;CDK2;ABL1;E2F1;AKT1;EP300;MAPK1;TP53
Signaling by ERBB4	4/58	0.006129958721680063	0.02249579191258061	0	0	5.882317801672641	29.96786370224141	NRAS;PIK3CA;ERBB4;HRAS
Transcriptional Regulation of Granulopoiesis	4/58	0.006129958721680063	0.02249579191258061	0	0	5.882317801672641	29.96786370224141	CDK4;CDK2;E2F1;EP300
Telomere Maintenance	5/92	0.006168179083970199	0.022565094015652733	0	0	4.574666108241426	23.277509651485513	PPP6C;RTEL1;TERT;CDK2;POT1
Downstream Signaling of Activated FGFR2	3/30	0.006242380672566964	0.022623783369210084	0	0	8.800089245872378	44.67271717880233	NRAS;PIK3CA;HRAS
PD-1 Signaling	3/30	0.006242380672566964	0.022623783369210084	0	0	8.800089245872378	44.67271717880233	CD274;PDCD1;HLA-DQA1
Signaling by CSF3 (G-CSF)	3/30	0.006242380672566964	0.022623783369210084	0	0	8.800089245872378	44.67271717880233	CSF3;SYK;GAB2
Signaling by ALK Fusions and Activated Point Mutants	5/93	0.006453205981797554	0.023243491915918967	0	0	4.522451232977549	22.807527560169063	PIK3CA;MDM2;MAPK1;JUNB;TP53
Signaling by ALK in Cancer	5/93	0.006453205981797554	0.023243491915918967	0	0	4.522451232977549	22.807527560169063	PIK3CA;MDM2;MAPK1;JUNB;TP53
AKT Phosphorylates Targets in the Nucleus	2/10	0.006656863282889827	0.02368463247296472	0	0	19.74	98.93898988858359	AKT3;AKT1
Acetylcholine Regulates Insulin Secretion	2/10	0.006656863282889827	0.02368463247296472	0	0	19.74	98.93898988858359	GNA11;GNAQ
PI3K Events in ERBB4 Signaling	2/10	0.006656863282889827	0.02368463247296472	0	0	19.74	98.93898988858359	PIK3CA;ERBB4
RUNX3 Regulates p14-ARF	2/10	0.006656863282889827	0.02368463247296472	0	0	19.74	98.93898988858359	CDKN2A;EP300
G Alpha (Q) Signalling Events	8/219	0.006746038466964896	0.023861074892232277	0	0	3.035816952839717	15.175441298641305	NRAS;PLCB4;PIK3CA;GNAQ;GNA11;F2RL1;MAPK1;HRAS
Signaling by TGF-beta Receptor Complex	5/94	0.006747347655901159	0.023861074892232277	0	0	4.4714097256971295	22.350814549631913	PARP1;EP300;MAPK1;JUNB;FBN1
Metabolism of Proteins	39/2067	0.0067970009009153025	0.02392603402399974	0	0	1.5998555435175152	7.985317071057167	HDAC2;STX17;TRRAP;CUL3;TNC;PTEN;ARL2;PRSS23;AURKA;PPP6C;GNA11;NPPA;SPP1;SLC17A5;RPS3;EP300;SUZ12;NUS1;TRAPPC1;PARP1;CDKN2A;VDR;DNMT3A;MRPL49;PAX6;MITF;CP;JMJD6;ADAMTS20;BMP4;NFKBIA;POMC;INCENP;GNAQ;MDM2;CTNNB1;PPARG;TP53;FBN1
Downstream Signaling of Activated FGFR1	3/31	0.006847725247657165	0.02392603402399974	0	0	8.485370051635112	42.28971617743611	NRAS;PIK3CA;HRAS
FOXO-mediated Transcription of Oxidative Stress, Metabolic and Neuronal Genes	3/31	0.006847725247657165	0.02392603402399974	0	0	8.485370051635112	42.28971617743611	POMC;HDAC2;CAT
RUNX2 Regulates Bone Development	3/31	0.006847725247657165	0.02392603402399974	0	0	8.485370051635112	42.28971617743611	ABL1;MAPK1;HDAC6
Formation of the Beta-Catenin TCF Transactivating Complex	4/60	0.006909398942151281	0.02406945840444939	0	0	5.671658986175115	28.2157810499582	TERT;TRRAP;EP300;CTNNB1
Regulated Necrosis	4/61	0.007322563503770958	0.025432832169347344	0	0	5.571873231465761	27.395757369083125	CASP8;FAS;FASLG;TP53
Regulation of Necroptotic Cell Death	3/32	0.00748674912805271	0.025849219622596193	0	0	8.192355629414209	40.09847265876338	CASP8;FAS;FASLG
Thrombin Signalling Through Proteinase Activated Receptors (PARs)	3/32	0.00748674912805271	0.025849219622596193	0	0	8.192355629414209	40.09847265876338	GNA11;GNAQ;MAPK1
P75 NTR Receptor-Mediated Signalling	5/98	0.008017968463723626	0.02737333584428715	0	0	4.278220364807801	20.646991802880688	NFKBIA;NGFR;HDAC2;RAC1;NFKB1
Activated NTRK2 Signals Through FRS2 and FRS3	2/11	0.00806891819231772	0.02737333584428715	0	0	17.54577777777778	84.5660143240345	NRAS;HRAS
Constitutive Signaling by Overexpressed ERBB2	2/11	0.00806891819231772	0.02737333584428715	0	0	17.54577777777778	84.5660143240345	NRAS;HRAS
Free Fatty Acids Regulate Insulin Secretion	2/11	0.00806891819231772	0.02737333584428715	0	0	17.54577777777778	84.5660143240345	GNA11;GNAQ
MET Activates RAP1 and RAC1	2/11	0.00806891819231772	0.02737333584428715	0	0	17.54577777777778	84.5660143240345	RAC1;MET
Regulated Proteolysis of p75NTR	2/11	0.00806891819231772	0.02737333584428715	0	0	17.54577777777778	84.5660143240345	NGFR;NFKB1
NCAM Signaling for Neurite Out-Growth	4/63	0.008197035636917569	0.02764722713376533	0	0	5.382449425915801	25.857193913692335	NRAS;COL2A1;MAPK1;HRAS
Signaling by FGFR in Disease	4/63	0.008197035636917569	0.02764722713376533	0	0	5.382449425915801	25.857193913692335	NRAS;PIK3CA;GAB2;HRAS
Cytosolic Sensors of Pathogen-Associated DNA	4/64	0.008658827760000404	0.02912061093925208	0	0	5.2924731182795695	25.134885933749725	NFKBIA;EP300;CTNNB1;NFKB1
Degradation of the Extracellular Matrix	6/140	0.008711537418633963	0.02921369013662596	0	0	3.570076447033127	16.933254557168492	COL2A1;BSG;SPP1;CAPN1;MMP8;FBN1
RIPK1-mediated Regulated Necrosis	3/34	0.008867492664951227	0.029651472607444364	0	0	7.663039253789351	36.21064367851891	CASP8;FAS;FASLG
Axon Guidance	14/541	0.008978629905423993	0.02993731742751371	0	0	2.145440339323585	10.11126289599944	MAP2K1;MAP2K2;DCC;GAB2;RAP1GAP;NRAS;COL2A1;PIK3CA;RPS3;ABL1;MAPK1;RAC1;HRAS;MET
Cellular Response to Heat Stress	5/101	0.009073679625493429	0.030168045934332855	0	0	4.14389338731444	19.486150634190103	EP300;MAPK1;ATM;HDAC6;HSPA1A
HDR Through MMEJ (alt-NHEJ)	2/12	0.009602753098060938	0.03106599346219752	0	0	15.7904	73.35754718884216	PARP1;BRCA2
Organic Anion Transporters	2/12	0.009602753098060938	0.03106599346219752	0	0	15.7904	73.35754718884216	SLC17A5;SLC5A5
Regulation of Localization of FOXO Transcription Factors	2/12	0.009602753098060938	0.03106599346219752	0	0	15.7904	73.35754718884216	AKT3;AKT1
TP53 Regulates Transcription of Caspase Activators and Caspases	2/12	0.009602753098060938	0.03106599346219752	0	0	15.7904	73.35754718884216	ATM;TP53
TP53 Regulates Transcription of Death Receptors and Ligands	2/12	0.009602753098060938	0.03106599346219752	0	0	15.7904	73.35754718884216	FAS;TP53
Vitamin D (Calciferol) Metabolism	2/12	0.009602753098060938	0.03106599346219752	0	0	15.7904	73.35754718884216	CUBN;VDR
Diseases Associated With the TLR Signaling Cascade	3/35	0.009609960274081666	0.03106599346219752	0	0	7.423192771084337	34.48039778707449	NFKBIA;TLR4;NFKB1
Diseases of Immune System	3/35	0.009609960274081666	0.03106599346219752	0	0	7.423192771084337	34.48039778707449	NFKBIA;TLR4;NFKB1
Resolution of D-loop Structures Through Holliday Junction Intermediates	3/35	0.009609960274081666	0.03106599346219752	0	0	7.423192771084337	34.48039778707449	XRCC3;ATM;BRCA2
Transcriptional Regulation by NPAS4	3/35	0.009609960274081666	0.03106599346219752	0	0	7.423192771084337	34.48039778707449	MDM2;MAPK1;ARNT
Metabolism	40/2181	0.009698556895960917	0.0312657897723381	0	0	1.5516466472200436	7.193089667386895	SLC45A2;RTEL1;GSTP1;GLO1;TYRP1;PTEN;PTGS2;SLC5A5;STK11;CBS;GNA11;RPS3;AKT1;CYP1B1;PIP4K2A;EP300;PHGDH;MPST;CUBN;VDR;ARNT;SDHD;HS3ST6;TYR;ASS1;POMC;MTAP;AKR1B10;PLCB4;GPAM;PIK3CA;FASN;GNAQ;CTH;ACER3;ALDH1A1;ERCC2;PPARG;HPSE;PPARD
Detoxification of Reactive Oxygen Species	3/36	0.010387604990490434	0.03321187677781462	0	0	7.197882438846294	32.87375128003302	PRDX2;GSTP1;CAT
RHO GTPases Activate WASPs and WAVEs	3/36	0.010387604990490434	0.03321187677781462	0	0	7.197882438846294	32.87375128003302	ABL1;MAPK1;RAC1
SMAD2 SMAD3 SMAD4 Heterotrimer Regulates Transcription	3/36	0.010387604990490434	0.03321187677781462	0	0	7.197882438846294	32.87375128003302	EP300;MAPK1;JUNB
HDR Through Single Strand Annealing (SSA)	3/37	0.011200724042928437	0.03540350841527808	0	0	6.98582565556343	31.378770000273597	ERCC1;ABL1;ATM
HDR Through Homologous Recombination (HRR)	4/69	0.01122251203347547	0.03540350841527808	0	0	4.884119106699752	21.928881656734195	RTEL1;XRCC3;ATM;BRCA2
p38MAPK Events	2/13	0.011255099933220367	0.03540350841527808	0	0	14.354181818181818	64.40626537503688	NRAS;HRAS
Cytosolic Iron-Sulfur Cluster Assembly	2/13	0.011255099933220367	0.03540350841527808	0	0	14.354181818181818	64.40626537503688	RTEL1;ERCC2
Downregulation of ERBB2 ERBB3 Signaling	2/13	0.011255099933220367	0.03540350841527808	0	0	14.354181818181818	64.40626537503688	AKT3;AKT1
GRB2 Events in EGFR Signaling	2/13	0.011255099933220367	0.03540350841527808	0	0	14.354181818181818	64.40626537503688	NRAS;HRAS
Epigenetic Regulation of Gene Expression	9/291	0.011804965918314507	0.03703332050180922	0	0	2.5566062516417127	11.349375942012022	SUZ12;HDAC2;SETDB1;GPAM;DNMT3A;ERCC2;ABL1;EP300;PPARG
RSV-host Interactions	5/109	0.012349524890352891	0.03863778967035342	0	0	3.8235752102148863	16.801315930532432	IFNA5;IFNA1;IFNB1;EP300;TLR4
DCC Mediated Attractive Signaling	2/14	0.013022753077765617	0.040311811251332826	0	0	13.157333333333334	57.116736792207135	DCC;RAC1
SHC1 Events in EGFR Signaling	2/14	0.013022753077765617	0.040311811251332826	0	0	13.157333333333334	57.116736792207135	NRAS;HRAS
TP53 Regulates Transcription of Cell Death Genes With Uncertain Role in P53-Dependent Apoptosis	2/14	0.013022753077765617	0.040311811251332826	0	0	13.157333333333334	57.116736792207135	NDRG1;TP53
Uptake and Function of Anthrax Toxins	2/14	0.013022753077765617	0.040311811251332826	0	0	13.157333333333334	57.116736792207135	MAP2K1;MAP2K2
FCERI Mediated MAPK Activation	5/111	0.013278793549062827	0.040995640401471745	0	0	3.751050339928195	16.210490333876713	NRAS;SYK;MAPK1;RAC1;HRAS
TCR Signaling	5/113	0.01425415341271409	0.043890757342051036	0	0	3.681211575948418	15.647751619912373	NFKBIA;PIK3CA;PTEN;HLA-DQA1;NFKB1
Transcriptional Regulation by RUNX1	7/202	0.014341409116075888	0.044043222206475156	0	0	2.864908424908425	12.160402286910937	LGALS3;GPAM;IFNG;ABL1;CTLA4;EP300;IL2
GPCR Downstream Signalling	15/633	0.014693669310014723	0.04482293098759129	0	0	1.9591577567490066	8.268308981145404	TAS2R60;GRM3;POMC;NRAS;MC1R;PLCB4;PIK3CA;GNAQ;GNA11;AKT3;AKT1;F2RL1;MAPK1;HRAS;GPHA2
Infectious Disease	26/1311	0.014752126511360122	0.04482293098759129	0	0	1.6529664956440895	6.969515097351769	IFNA5;HDAC2;IFNA1;KDM1A;CUL3;AKT3;RPS3;ABL1;AKT1;EP300;MAPK1;RAC1;SUZ12;MAP2K1;MAP2K2;PARP1;SYK;IFNB1;NFKB1;NFKBIA;ERCC2;CTNNB1;PDCD1;TLR4;MET;HSPA1A
MET Promotes Cell Motility	3/41	0.014812889275025493	0.04482293098759129	0	0	6.249207355738744	26.323271054837118	COL2A1;RAC1;MET
RET Signaling	3/41	0.014812889275025493	0.04482293098759129	0	0	6.249207355738744	26.323271054837118	PIK3CA;GAB2;RAP1GAP
Signaling by Retinoic Acid	3/41	0.014812889275025493	0.04482293098759129	0	0	6.249207355738744	26.323271054837118	ALDH1A3;ALDH1A1;PPARD
Activation of BAD and Translocation to Mitochondria	2/15	0.014902568314640463	0.04482293098759129	0	0	12.144615384615385	51.082944899777004	AKT3;AKT1
Degradation of Cysteine and Homocysteine	2/15	0.014902568314640463	0.04482293098759129	0	0	12.144615384615385	51.082944899777004	MPST;CTH
SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways	2/15	0.014902568314640463	0.04482293098759129	0	0	12.144615384615385	51.082944899777004	AKT3;AKT1
Neurotransmitter Receptors and Postsynaptic Signal Transmission	7/204	0.0150640002128434	0.0451920006385302	0	0	2.8355329949238577	11.896329739573547	GRIN2A;NRAS;ERBB4;MDM2;MAPK1;RAC1;HRAS
Signaling by TGFB Family Members	6/161	0.01647577971076482	0.04930060236528858	0	0	3.0830841856805664	12.658723974811968	DRAP1;PARP1;EP300;MAPK1;JUNB;FBN1
Homologous DNA Pairing and Strand Exchange	3/43	0.016837491140210343	0.04976177532688581	0	0	5.936144578313253	24.244088634900393	XRCC3;ATM;BRCA2
Signaling by FGFR2 in Disease	3/43	0.016837491140210343	0.04976177532688581	0	0	5.936144578313253	24.244088634900393	NRAS;PIK3CA;HRAS
MAP3K8 (TPL2)-dependent MAPK1 3 Activation	2/16	0.01689146179951325	0.04976177532688581	0	0	11.276571428571428	46.01909038324504	MAP2K1;NFKB1
PI3K Events in ERBB2 Signaling	2/16	0.01689146179951325	0.04976177532688581	0	0	11.276571428571428	46.01909038324504	PIK3CA;ERBB4
Polo-like Kinase Mediated Events	2/16	0.01689146179951325	0.04976177532688581	0	0	11.276571428571428	46.01909038324504	EP300;PKMYT1
Spry Regulation of FGF Signaling	2/16	0.01689146179951325	0.04976177532688581	0	0	11.276571428571428	46.01909038324504	MAPK1;BRAF
Signaling by the B Cell Receptor (BCR)	6/162	0.016935178571399246	0.04976177532688581	0	0	3.063164477798624	12.492694366436686	NFKBIA;NRAS;SYK;NFKBIE;HRAS;NFKB1
Interferon Alpha Beta Signaling	4/78	0.016971025347129867	0.04976177532688581	0	0	4.288142981691369	17.47953331115151	IFNA5;IFNA1;IFNB1;MX2
Chromosome Maintenance	5/119	0.017465918591458053	0.05108452881261039	0	0	3.4863981816890406	14.111209909526334	PPP6C;RTEL1;TERT;CDK2;POT1
NR1H3 & NR1H2 Regulate Gene Expression Linked to Cholesterol Transport and Efflux	3/44	0.017904919674906657	0.05223760315154017	0	0	5.791066705847781	23.295606836407902	KDM4A;KDM1A;EP300
Cell Cycle Checkpoints	8/261	0.01797832367263055	0.05232095692259314	0	0	2.526404457979654	10.152579868785955	INCENP;CDKN2A;CHEK2;CDK2;MDM2;ATM;PKMYT1;TP53
Estrogen-dependent Gene Expression	5/121	0.018634614853070868	0.05396177551745336	0	0	3.42593885243613	13.64460456853324	KDM4B;KDM1A;GPAM;ERBB4;EP300
G1 S Transition	5/121	0.018634614853070868	0.05396177551745336	0	0	3.42593885243613	13.64460456853324	CDK4;AKT3;CDK2;E2F1;AKT1
Formation of Senescence-Associated Heterochromatin Foci (SAHF)	2/17	0.018986409051585135	0.05423903652188039	0	0	10.524266666666668	41.71852846292799	TP53;ASF1A
Germ Layer Formation at Gastrulation	2/17	0.018986409051585135	0.05423903652188039	0	0	10.524266666666668	41.71852846292799	BMP4;CTNNB1
RIP-mediated NFkB Activation via ZBP1	2/17	0.018986409051585135	0.05423903652188039	0	0	10.524266666666668	41.71852846292799	NFKBIA;NFKB1
Signaling by Activin	2/17	0.018986409051585135	0.05423903652188039	0	0	10.524266666666668	41.71852846292799	DRAP1;MAPK1
Specification of the Neural Plate Border	2/17	0.018986409051585135	0.05423903652188039	0	0	10.524266666666668	41.71852846292799	BMP4;CTNNB1
Regulation of RUNX3 Expression and Activity	3/45	0.0190092253105819	0.05423903652188039	0	0	5.652897303499713	22.401475967463092	CDKN2A;MDM2;EP300
Fcgamma Receptor (FCGR) Dependent Phagocytosis	6/168	0.019877903015273254	0.05657929955810704	0	0	2.9488105992171034	11.553872121474589	SYK;PIK3CA;ABL1;MAPK1;NF2;RAC1
PKMTs Methylate Histone Lysines	3/46	0.020150473661963007	0.05721557850002635	0	0	5.521154384981788	21.557499039947004	SUZ12;SETDB1;NFKB1
Zygotic Genome Activation (ZGA)	2/18	0.02118444396497378	0.05928596188758849	0	0	9.866	38.02838000784799	EP300;TP53
Formation of the Nephric Duct	2/18	0.02118444396497378	0.05928596188758849	0	0	9.866	38.02838000784799	BMP4;CTNNB1
Regulation of NF-kappa B Signaling	2/18	0.02118444396497378	0.05928596188758849	0	0	9.866	38.02838000784799	CASP8;TP53
SHC-mediated Cascade FGFR3	2/18	0.02118444396497378	0.05928596188758849	0	0	9.866	38.02838000784799	NRAS;HRAS
Signaling by Cytosolic FGFR1 Fusion Mutants	2/18	0.02118444396497378	0.05928596188758849	0	0	9.866	38.02838000784799	PIK3CA;GAB2
TRAF3-dependent IRF Activation Pathway	2/18	0.02118444396497378	0.05928596188758849	0	0	9.866	38.02838000784799	IFNB1;EP300
Heme Signaling	3/47	0.02132870849045174	0.059546896670710954	0	0	5.39539978094195	20.75988673659808	RAI1;EP300;TLR4
